idDrink,strDrink,strAlcoholic,strCategory,strGlass,strIBA,strDrinkThumb,strInstructions,ingredients
11664,Lone Tree Cocktail,alc,Ordinary Drink,Cocktail glass,,http://www.thecocktaildb.com/images/media/drink/tsxpty1468923417.jpg,"Stir ingredients with ice, strain into a cocktail glass, and serve.","3/4 oz  Sweet Vermouth, 1 1/2 oz  Gin"
11666,Lone Tree Cooler,alc,Ordinary Drink,Collins glass,,http://www.thecocktaildb.com/images/media/drink/wsyqry1479298485.jpg,"Stir powdered sugar and 2 oz. carbonated water in a collins glass. Fill glass with ice, add gin and vermouth, and stir. Fill with carbonated water and stir again. Add the twist of lemon peel and the orange spiral so that the end dangles over rim of glass.","Carbonated water, Gin, Dry Vermouth, Powdered sugar, Orange spiral, Lemon peel"
17204,Long Island Iced Tea,alc,Ordinary Drink,Highball glass,Contemporary Classics,http://www.thecocktaildb.com/images/media/drink/wx7hsg1504370510.jpg,Mix all contents in a highball glass and sitr gently. Add dash of Coca-Cola for the coloring and garnish with lemon or lime twist.,"1/2 oz  Vodka, 1/2 oz  Tequila, 1/2 oz  Light rum, 1/2 oz  Gin, 1 dash  Coca-Cola, Twist of  Lemon peel"
11668,Long Island Tea,alc,Ordinary Drink,Highball glass,,http://www.thecocktaildb.com/images/media/drink/ywxwqs1439906072.jpg,Combine all ingredients (except cola) and pour over ice in a highball glass. Add the splash of cola for color. Decorate with a slice of lemon and serve.,"1/2 oz  Vodka, 1/2 oz  Light rum, 1/2 oz  Gin, 1/2 oz  Tequila, Juice of 1/2  Lemon, 1 splash  Coca-Cola"
13196,Long vodka,alc,Ordinary Drink,Highball glass,,http://www.thecocktaildb.com/images/media/drink/9179i01503565212.jpg,"Shake a tall glass with ice cubes and Angostura, coating the inside of the glass. Por the vodka onto this, add 1 slice of lime and squeeze juice out of remainder, mix with tonic, stir and voila you have a Long Vodka","5 cl  Vodka, 1/2  Lime, 4 dashes  Angostura bitters, 1 dl Schweppes  Tonic water, 4  Ice"
11670,Lord And Lady,alc,Ordinary Drink,Old-fashioned glass,,http://www.thecocktaildb.com/images/media/drink/quwrys1468923219.jpg,Pour the rum and Tia Maria into an old-fashioned glass almost filled with ice cubes. Stir well.,"1 1/2 oz  Dark rum, 1/2 oz  Tia maria"
14378,Lunch Box,alc,Beer,Pint glass,,http://www.thecocktaildb.com/images/media/drink/qywpvt1454512546.jpg,Fill a pint glass almost full with beer. Then fill the rest with orange juice (careful not to fill it to the top). Then take the shot of Amaretto and drop it in.,"3/4 bottle  Beer, 1 shot  Amaretto, 1 oz  Orange juice"
11690,Mai Tai,alc,Ordinary Drink,Collins glass,Contemporary Classics,http://www.thecocktaildb.com/images/media/drink/twyrrp1439907470.jpg,Shake all ingredients with ice. Strain into glass. Garnish and serve with straw.,"1 oz  Light rum, 1/2 oz  Orgeat syrup, 1/2 oz  Triple sec, 1 1/2 oz  Sweet and sour, 1  Cherry"
15224,Malibu Twister,alc,Cocktail,Highball glass,,http://www.thecocktaildb.com/images/media/drink/2dwae41504885321.jpg,"Add rum & trister then, add cranberry jucie,stir","2 parts  Malibu rum, 2 parts  Tropicana, 1 part  Cranberry juice"
12716,Mango Orange Smoothie,nalc,Other/Unknown,Highball Glass,,http://www.thecocktaildb.com/images/media/drink/vdp2do1487603520.jpg,Throw everything into a blender and liquify.,"1  Mango, 2  Orange"
13839,Manhattan,alc,Cocktail,Cocktail glass,Unforgettables,http://www.thecocktaildb.com/images/media/drink/ec2jtz1504350429.jpg,"Stirred over ice, strained into a chilled glass, garnished, and served up.","3/4 oz  Sweet Vermouth, 2 1/2 oz Blended  Bourbon, dash  Angostura bitters, 2 or 3  Ice, 1  Maraschino cherry, 1 twist of  Orange peel"
13060,Margarita,alc,Ordinary Drink,Cocktail glass,Contemporary Classics,http://www.thecocktaildb.com/images/media/drink/wpxpvu1439905379.jpg,"Rub the rim of the glass with the lime slice to make the salt stick to it. Take care to moisten only the outer rim and sprinkle the salt on it. The salt should present to the lips of the imbiber and never mix into the cocktail. Shake the other ingredients with ice, then carefully pour into the glass.","1 1/2 oz  Tequila, 1/2 oz  Triple sec, 1 oz  Lime juice, Salt"
11720,Martinez Cocktail,alc,Cocktail,Cocktail glass,,http://www.thecocktaildb.com/images/media/drink/wwxwvr1439906452.jpg,Stir all ingredients (except cherry) with ice and strain into a cocktail glass. Top with the cherry and serve.,"1 oz  Gin, 1 oz  Dry Vermouth, 1/4 tsp  Triple sec, 1 dash  Orange bitters, 1  Cherry"
11728,Martini,alc,Cocktail,Cocktail glass,Unforgettables,http://www.thecocktaildb.com/images/media/drink/71t8581504353095.jpg,"Straight: Pour all ingredients into mixing glass with ice cubes. Stir well. Strain in chilled martini cocktail glass. Squeeze oil from lemon peel onto the drink, or garnish with olive.","1 2/3 oz  Gin, 1/3 oz  Dry Vermouth, 1  Olive"
17188,Mary Pickford,alc,Cocktail,Cocktail glass,Unforgettables,http://www.thecocktaildb.com/images/media/drink/f9erqb1504350557.jpg,Shake and strain into a chilled large cocktail glass,"1 1/2 oz  Light rum, 1 oz  Pineapple juice, 1/2 tsp  Maraschino liqueur, 1/2 tsp  Grenadine, 1  Maraschino cherry"
12774,Masala Chai,nalc,Coffee / Tea,Coffee Mug,,http://www.thecocktaildb.com/images/media/drink/uyrpww1441246384.jpg,Bring 2 cups of water to boil. Add all the ingredients and boil again for about 15 seconds. Let stand for a minute. Warm milk in a pot. Filter tea into cups. Add milk and sugar. That's IT.,"2 cups  Water, 3-4 tsp  Tea, 1 chunk dried  Ginger, 3-4 crushed  Cardamom, 3  Cloves, 1 piece  Cinnamon, 1-2 whole  Black pepper, to taste
 Sugar, Milk"
12776,Melya,nalc,Coffee / Tea,Coffee mug,,http://www.thecocktaildb.com/images/media/drink/xwtptq1441247579.jpg,"Brew espresso. In a coffee mug, place 1 teaspoon of unsweetened powdered cocoa, then cover a teaspoon with honey and drizzle it into the cup. Stir while the coffee brews, this is the fun part. The cocoa seems to coat the honey without mixing, so you get a dusty, sticky mass that looks as though it will never mix. Then all at once, presto! It looks like dark chocolate sauce. Pour hot espresso over the honey, stirring to dissolve. Serve with cream.","Espresso, Unsweetened  Honey, Cocoa powder"
13936,Miami Vice,alc,Cocktail,Cocktail glass,,http://www.thecocktaildb.com/images/media/drink/qvuyqw1441208955.jpg,"First: Mix pina colada with 2.5 oz. of rum with ice(set aside). Second: Mix daiquiri with 2.5 oz. of rum with ice. Third: While frozen, add pina colda mix then daiquiri mix in glass (Making sure they do not get mixed together).","5 oz Bacardi  151 proof rum, frozen  Pina colada mix, frozen  Daiquiri mix"
12744,Microwave Hot Cocoa,nalc,Cocoa,Coffee mug,,http://www.thecocktaildb.com/images/media/drink/8y4x5f1487603151.jpg,"Combine sugar, cocoa, salt and hot water in 1-quart micro-proof measuring cup (or coffee mug). Microwave at HIGH (100%) for 1 to 1 1/2 minutes or until boiling. Add milk, sitr and microwave an additonal 1 1/2 to 2 minutes or until hot. Stir in vanilla, blend well.","5 tblsp  Sugar, 3 tblsp  Cocoa powder, 1 dash  Salt, 3 tblsp hot  Water, 2 cups  Milk, 1/4 tsp  Vanilla extract"
11766,Midnight Cowboy,alc,Ordinary Drink,Cocktail glass,,http://www.thecocktaildb.com/images/media/drink/vsxxwy1441208133.jpg,"In a shaker half-filled with ice cubes, combine all of the ingredients. Shake well. Strain into a cocktail glass.","2 oz  Bourbon, 1 oz  Dark rum, 1/2 oz  Heavy cream"
13825,Midnight Manx,alc,Ordinary Drink,Old-fashioned glass,,http://www.thecocktaildb.com/images/media/drink/uqqurp1441208231.jpg,"Fill a mixer with ice and add Baileys, Kahlua, Goldshlager, and cream. Shake for 5 seconds and Strain into a double rocks glass filled with ice. Add chilled coffee Stir and enjoy!","1 oz  Kahlua, 1 oz  Bailey's irish cream, dash  Goldschlager, 2 oz  Heavy cream, 2 oz Hazlenut  Coffee"
14842,Midnight Mint,alc,Cocktail,Cocktail glass,,http://www.thecocktaildb.com/images/media/drink/svuvrq1441208310.jpg,"If available, rim cocktail (Martini) glass with sugar syrup then dip into chocolate flakes or powder. Add ingredients into shaker with ice. Shake well then strain into cocktail glass.","1 oz  Bailey's irish cream, 3/4 oz  White Creme de Menthe, 3/4 oz double  Cream"
17205,Mimosa,alc,Ordinary Drink,Champagne flute,Contemporary Classics,http://www.thecocktaildb.com/images/media/drink/juhcuu1504370685.jpg,"Ensure both ingredients are well chilled, then mix into the glass. Serve cold.","Chilled  Champagne, 2 oz  Orange juice"
11786,Mississippi Planters Punch,alc,Ordinary Drink,Collins glass,,http://www.thecocktaildb.com/images/media/drink/urpyqs1439907531.jpg,"Shake all ingredients (except carbonated water) with ice and strain into a collins glass over ice cubes. Fill with carbonated water, stir, and serve.","1 oz  Brandy, 1/2 oz  Light rum, 1/2 oz  Bourbon, Juice of 1/2  Lemon, 1 tblsp  Powdered sugar, Carbonated water"
14209,Mocha-Berry,alc,Coffee / Tea,Irish coffee cup,,http://www.thecocktaildb.com/images/media/drink/vtwyyx1441246448.jpg,"pour 6 oz. of coffee in a mug or Irish coffee cup. add coca mix and chambord, mix well and top off with whipped cream.","6 oz  Coffee, 2 oz  Chambord raspberry liqueur, 2 tblsp  Cocoa powder, Whipped cream"
13427,Mojito,alc,Cocktail,Highball glass,Contemporary Classics,http://www.thecocktaildb.com/images/media/drink/rxtqps1478251029.jpg,Muddle mint leaves with sugar and lime juice. Add a splash of soda water and fill the glass with cracked ice. Pour the rum and top with soda water. Garnish and serve with straw.,"2-3 oz  Light rum, Juice of 1  Lime, 2 tsp  Sugar, 2-4  Mint, Soda water"
15841,Mojito #3,alc,Cocktail,Collins glass,,http://www.thecocktaildb.com/images/media/drink/vwxrsw1478251483.jpg,"Put mint with lemon juice in a glas, mash the mint with a spoon, ice, rum & fill up with club soda. Top it with Angostura.","1/2 handful  Mint, 3 cl  Lemon juice, 1/8 L Jamaican  Dark rum, 1/8 L  Club soda, 8 drops  Angostura bitters"
17189,Monkey Gland,alc,Ordinary Drink,Cocktail glass,Unforgettables,http://www.thecocktaildb.com/images/media/drink/94psp81504350690.jpg,"Shake well over ice cubes in a shaker, strain into a chilled cocktail glass.","2 oz  Gin, 1 tsp  Benedictine, 1/2 oz  Orange juice, 1 tsp  Grenadine"
11798,Monkey Wrench,alc,Ordinary Drink,Old-fashioned glass,,http://www.thecocktaildb.com/images/media/drink/8it05n1504353314.jpg,Pour all of the ingredients into an old-fashioned glass almost filled with ice cubes. Stir well.,"1 1/2 oz  Light rum, 3 oz  Grapefruit juice, 1 dash  Bitters"
16196,Moranguito,alc,Shot,Shot glass,,http://www.thecocktaildb.com/images/media/drink/urpsyq1475667335.jpg,"first you put rhe absinthe, then put tequila, then put the Granadine syrup.","2/5  Absinthe, 2/5  Tequila, 1/5  Grenadine"
13254,Moscow Mule,alc,Punch / Party Drink,Copper Mug,Contemporary Classics,http://www.thecocktaildb.com/images/media/drink/3pylqc1504370988.jpg,Combine vodka and ginger beer in a highball glass filled with ice. Add lime juice. Stir gently. Garnish.,"2 oz  Vodka, 2 oz  Lime juice, 8 oz  Ginger ale"
14053,Mother's Milk,alc,Shot,Shot glass,,http://www.thecocktaildb.com/images/media/drink/7stuuh1504885399.jpg,"Shake over ice, strain. Serves two.","1 oz  Goldschlager, 1 oz  Butterscotch schnapps, 1 oz  Milk"
16041,Mudslinger,alc,Punch / Party Drink,Punch bowl,,http://www.thecocktaildb.com/images/media/drink/hepk6h1504885554.jpg,Add all contents to a large jug or punch bowl. Stir well!,"750 ml  Southern Comfort, 1 L  Orange juice, 750 ml  Pepsi Cola"
12988,Mulled Wine,alc,Punch / Party Drink,Collins Glass,,http://www.thecocktaildb.com/images/media/drink/iuwi6h1504735724.jpg,"Simmer 3 cups water with, sugar, cloves, cinnamon sticks, and lemon peel in a stainless steel pot for 10 minutes. Add wine heat to a ""coffee temperature"" (DO NOT BOIL) then add the brandy.","3 cups  Water, 1 cup  Sugar, 12  Cloves, 2  Cinnamon, 1  Lemon peel, 750 ml  Red wine, 1/4 cup  Brandy"
13192,National Aquarium,alc,Ordinary Drink,Collins Glass,,http://www.thecocktaildb.com/images/media/drink/dlw0om1503565021.jpg,Pour all ingredients into a shaker of ice. Shake well. Serve on the rocks.,"1/2 oz  Rum, 1/2 oz  Vodka, 1/2 oz  Gin, 1/2 oz  Blue Curacao, 2 oz  Sour mix, 1 splash  Lemon-lime soda"
15549,Negroni,alc,Ordinary Drink,Old-fashioned glass,Unforgettables,http://www.thecocktaildb.com/images/media/drink/tutwwv1439907127.jpg,"Stir into glass over ice, garnish and serve.","1 oz  Gin, 1 oz  Campari, 1 oz  Sweet Vermouth"
13204,New York Lemonade,alc,Cocktail,Cocktail glass,,http://www.thecocktaildb.com/images/media/drink/b3n0ge1503565473.jpg,Serve in a chilled cocktail glass. Lemon and sugar the rim. Stir and Strain.,"2 oz  Absolut Citron, 1 oz  Grand Marnier, 2 oz sweetened  Lemon juice, 1 oz  Club soda"
11844,New York Sour,alc,Ordinary Drink,Whiskey sour glass,,http://www.thecocktaildb.com/images/media/drink/61wgch1504882795.jpg,"Shake blended whiskey, juice of lemon, and powdered sugar with ice and strain into a whiskey sour glass. Float claret on top. Decorate with the half-slice of lemon and the cherry and serve.","2 oz  Blended whiskey, Juice of 1/2  Lemon, 1 tsp  Sugar, (Claret)
 Red wine, Lemon, Cherry"
12746,Nuked Hot Chocolate,nalc,Cocoa,Coffee mug,,http://www.thecocktaildb.com/images/media/drink/xcu6nb1487603142.jpg,"Mix with a bit of milk (1 oz or so) in coffee mug. Nuke mug for about 30-50 seconds. Stir until the heated cocoa dissolves. Fill mug with milk. Nuke for 1-2 minutes, depending on wattage and preferences as to burnt mouth parts.","2 tsp  Cocoa powder, 1 tsp  Sugar, 1/2 tsp  Vanilla extract, 12 oz  Milk"
13861,Nutty Irishman,alc,Milk / Float / Shake,Highball Glass,,http://www.thecocktaildb.com/images/media/drink/xspupx1441248014.jpg,Serve over ice,"1 part  Bailey's irish cream, 1 part  Frangelico, 1 part  Milk"
17179,Old Fashioned,alc,Cocktail,Old-fashioned glass,Unforgettables,http://www.thecocktaildb.com/images/media/drink/vrwquq1478252802.jpg,"Place sugar cube in old fashioned glass and saturate with bitters, add a dash of plain water. Muddle until dissolved.
Fill the glass with ice cubes and add whiskey.

Garnish with orange twist, and a cocktail cherry.","4.5 cL Bourbon, 2 dashes Angostura bitters, 1 cube Sugar, dash Water"
15330,Orange Crush,alc,Shot,Shot glass,,http://www.thecocktaildb.com/images/media/drink/zvoics1504885926.jpg,Add all ingredients to tumbler-Pour as shot,"1 oz  Vodka, 1 oz  Triple sec, 1 oz  Orange juice"
11870,Orange Oasis,alc,Ordinary Drink,Highball glass,,http://www.thecocktaildb.com/images/media/drink/xqqytq1441167923.jpg,"Shake brandy, gin, and orange juice with ice and strain into a highball glass over ice cubes. Fill with ginger ale, stir, and serve.","1/2 oz  Cherry brandy, 1 1/2 oz  Gin, 4 oz  Orange juice, Ginger ale"
14586,Orange Push-up,alc,Ordinary Drink,Hurricane glass,,http://www.thecocktaildb.com/images/media/drink/mgf0y91503565781.jpg,Combine liquors in a blender. Add a half scoop of ice and blend. Garnish with an orange and cherry flag. So good it will melt in your mouth!!!,"1.5 oz  Spiced rum, 0.5 oz  Grenadine, 4 oz  Orange juice, 1 splash  Sour mix"
12748,Orange Scented Hot Chocolate,nalc,Cocoa,Coffee mug,,http://www.thecocktaildb.com/images/media/drink/hdzwrh1487603131.jpg,"Combine all ingredients in heavy medium saucepan. Stir over low heat until chocolate melts. Increase heat and bring just to a boil, stirring often. Remove from heat and whisk untily frothy. Return to heat and bring to boil again. Remove from heat, whisk until frothy. Repeat heating and whisking once again. Discard orange peel. (Can be prepared 2 hours ahead. Let stand at room temperature. Before serving, bring just to boil, remove from heat and whisk until frothy.) Pour hot chocolate into coffee mugs. Makes 2 servings.","2 cups  Milk, 4 oz chopped bittersweet or semi-sweet  Chocolate, 3 2-inch strips  Orange peel, 1/2 tsp instant  Espresso, 1/8 tsp ground  Nutmeg"
16995,Orange Whip,alc,Other/Unknown,Collins Glass,,http://www.thecocktaildb.com/images/media/drink/ttyrxr1454514759.jpg,Pour ingredients over ice and stir.,"4 oz  Orange juice, 1 oz  Rum, 1 oz  Vodka, 1 package  Cream, Over  Ice"
12618,Orangeade,nalc,Cocktail,Highball glass,,http://www.thecocktaildb.com/images/media/drink/ytsxxw1441167732.jpg,"Place some ice cubes in a large tumbler or highball glass, add lemon juice, orange juice, sugar syrup, and stir well. Top up with cold soda water, serve with a drinking straw.","5 cl  Lemon juice, 15 cl  Orange juice, 2-3 cl  Sugar syrup, Soda water"
13499,Oreo Mudslide,alc,Ordinary Drink,Collins Glass,,http://www.thecocktaildb.com/images/media/drink/tpwwut1468925017.jpg,"Blend Vodka, Kahlua, Bailey's, ice-cream and the Oreo well in a blender. Pour into a large frosted glass. Garnish with whipped cream and a cherry.","1 oz  Vodka, 1 oz  Kahlua, 1 oz  Bailey's irish cream, 2 scoops  Vanilla ice-cream, 1  Oreo cookie"
11872,Orgasm,alc,Ordinary Drink,Cocktail glass,,http://www.thecocktaildb.com/images/media/drink/vr6kle1504886114.jpg,"Shake all ingredients with ice, strain into a chilled cocktail glass, and serve.","1/2 oz white  Creme de Cacao, 1/2 oz  Amaretto, 1/2 oz  Triple sec, 1/2 oz  Vodka, 1 oz  Light cream"
13200,Owen's Grandmother's Revenge,alc,Ordinary Drink,Highball glass,,http://www.thecocktaildb.com/images/media/drink/0wt4uo1503565321.jpg,Add ingredients and mix in blender.,"12 oz  Whiskey, 12 oz  Beer, 12 oz frozen  Lemonade, 1 cup crushed  Ice"
